TFBS_chr	TFBS_start	TFBS_end	TFBS_name	TFBS_score	TFBS_strand	peak_chr	peak_start	peak_end	additional_1	additional_2	additional_3	WT_Stem_footprints_score	AhRKO_Diff_footprints_score	WT_Diff_footprints_score	AhRKO_Stem_footprints_score	WT_Stem_footprints_bound	AhRKO_Diff_footprints_bound	WT_Diff_footprints_bound	AhRKO_Stem_footprints_bound	WT_Stem_footprints_AhRKO_Diff_footprints_log2fc	WT_Stem_footprints_WT_Diff_footprints_log2fc	WT_Stem_footprints_AhRKO_Stem_footprints_log2fc	AhRKO_Diff_footprints_WT_Diff_footprints_log2fc	AhRKO_Diff_footprints_AhRKO_Stem_footprints_log2fc	WT_Diff_footprints_AhRKO_Stem_footprints_log2fc
17	86919787	86919793	_AhrArnt_MA0006.1	7.39881	-	17	86918955	86920533	Interval_37060	0	+	0.05015	0.07627	0.104	0.10583	0	0	0	0	-0.3776	-0.69314	-0.71172	-0.31554	-0.33412	-0.01858
17	86929835	86929841	_AhrArnt_MA0006.1	7.39881	-	17	86929454	86930456	Interval_37061	0	+	0.01535	0.07506	0.11141	0.01824	0	0	0	0	-1.09572	-1.50055	-0.0773	-0.40482	1.01842	1.42325
17	86937721	86937727	_AhrArnt_MA0006.1	7.39881	-	17	86937081	86938485	Interval_37062	0	+	0.1256	0.2691	0.24553	0.12944	0	0	0	0	-0.91203	-0.79649	-0.03364	0.11554	0.87838	0.76285
17	86962790	86962796	_AhrArnt_MA0006.1	7.39881	+	17	86962247	86965143	Interval_37065	0	+	0.08737	0.15962	0.10649	0.10617	0	0	0	0	-0.66011	-0.20607	-0.20285	0.45404	0.45725	0.00322
17	86963638	86963644	_AhrArnt_MA0006.1	7.39881	+	17	86962247	86965143	Interval_37065	0	+	0.11568	0.2096	0.276	0.10083	0	0	0	0	-0.6911	-1.0349	0.14746	-0.3438	0.83856	1.18236
17	87247206	87247212	_AhrArnt_MA0006.1	7.39881	-	17	87246636	87247741	Interval_37090	0	+	0.06008	0.05698	0.06259	0.0931	0	0	0	0	0.04674	-0.03677	-0.42179	-0.08351	-0.46853	-0.38502
17	87350394	87350400	_AhrArnt_MA0006.1	7.39881	-	17	87350172	87353082	Interval_37105	0	+	0.05809	0.05242	0.09396	0.09932	0	0	0	0	0.08855	-0.46111	-0.51892	-0.54966	-0.60746	-0.0578
17	87351894	87351900	_AhrArnt_MA0006.1	7.39881	+	17	87350172	87353082	Interval_37105	0	+	0.42493	0.32171	0.29399	0.38538	1	1	0	1	0.36472	0.48069	0.12909	0.11598	-0.23563	-0.35161
17	87473729	87473735	_AhrArnt_MA0006.1	7.39881	+	17	87472813	87475644	Interval_37117	0	+	0.12966	0.12329	0.0913	0.13812	0	0	0	0	0.05617	0.37698	-0.07137	0.32081	-0.12754	-0.44835
17	87513956	87513962	_AhrArnt_MA0006.1	7.39881	+	17	87513845	87515065	Interval_37123	0	+	0.03631	0.08874	0.10464	0.02915	0	0	0	0	-0.77708	-0.94867	0.14794	-0.17158	0.92502	1.0966
17	87530627	87530633	_AhrArnt_MA0006.1	7.39881	-	17	87530188	87532495	Interval_37126	0	+	1.05504	1.3126	1.28195	1.09853	1	1	1	1	-0.30547	-0.27233	-0.05633	0.03314	0.24913	0.216
17	87550807	87550813	_AhrArnt_MA0006.1	7.39881	-	17	87549908	87551265	Interval_37127	0	+	0.23502	0.59218	0.47484	0.18673	0	1	1	0	-1.20929	-0.91159	0.28178	0.2977	1.49107	1.19337
17	87551066	87551072	_AhrArnt_MA0006.1	7.39881	-	17	87549908	87551265	Interval_37127	0	+	0.24724	0.40627	0.51134	0.23025	0	1	1	0	-0.64079	-0.94758	0.08887	-0.30679	0.72966	1.03645
17	87551145	87551151	_AhrArnt_MA0006.1	7.39881	-	17	87549908	87551265	Interval_37127	0	+	0.05273	0.14872	0.15227	0.03793	0	0	0	0	-1.04817	-1.07546	0.25955	-0.02729	1.30772	1.33502
17	87551173	87551179	_AhrArnt_MA0006.1	7.39881	-	17	87549908	87551265	Interval_37127	0	+	0.05144	0.13794	0.12909	0.03642	0	0	0	0	-0.98283	-0.908	0.26801	0.07483	1.25084	1.17601
17	87551207	87551213	_AhrArnt_MA0006.1	7.39881	-	17	87549908	87551265	Interval_37127	0	+	0.04131	0.13794	0.13173	0.04154	0	0	0	0	-1.158	-1.10591	-0.00422	0.0521	1.15378	1.10169
17	87551227	87551233	_AhrArnt_MA0006.1	7.39881	-	17	87549908	87551265	Interval_37127	0	+	0.03983	0.10515	0.12375	0.03153	0	0	0	0	-0.88633	-1.06355	0.16458	-0.17722	1.05091	1.22813
17	87551235	87551241	_AhrArnt_MA0006.1	7.39881	-	17	87549908	87551265	Interval_37127	0	+	0.03898	0.10515	0.12532	0.03153	0	0	0	0	-0.90234	-1.09357	0.14856	-0.19123	1.05091	1.24214
17	87551245	87551251	_AhrArnt_MA0006.1	7.39881	-	17	87549908	87551265	Interval_37127	0	+	0.03537	0.10515	0.12691	0.03131	0	0	0	0	-0.97242	-1.1777	0.08311	-0.20528	1.05553	1.26081
17	87555754	87555760	_AhrArnt_MA0006.1	7.39881	+	17	87555724	87556943	Interval_37128	0	+	0.02673	0.05194	0.06605	0.02332	0	0	0	0	-0.47986	-0.69195	0.07914	-0.21209	0.559	0.77109
17	87556250	87556256	_AhrArnt_MA0006.1	7.39881	-	17	87555724	87556943	Interval_37128	0	+	0.14166	0.05584	0.0766	0.08538	0	0	0	0	0.94323	0.65253	0.54527	-0.2907	-0.39796	-0.10726
17	87556267	87556273	_AhrArnt_MA0006.1	7.39881	+	17	87555724	87556943	Interval_37128	0	+	0.18318	0.06701	0.10348	0.1003	0	0	0	0	1.08082	0.64774	0.68073	-0.43308	-0.40008	0.033
17	87566984	87566990	_AhrArnt_MA0006.1	7.39881	+	17	87566452	87568002	Interval_37130	0	+	0.3413	0.36947	0.34441	0.27231	1	1	1	0	-0.10358	-0.01181	0.29034	0.09177	0.39392	0.30215
17	87609071	87609077	_AhrArnt_MA0006.1	7.39881	-	17	87608872	87611928	Interval_37133	0	+	0.53318	0.65496	0.83381	0.77728	1	1	1	1	-0.2792	-0.6108	-0.51399	-0.3316	-0.23479	0.09682
17	87609333	87609339	_AhrArnt_MA0006.1	7.39881	-	17	87608872	87611928	Interval_37133	0	+	0.26229	0.31162	0.24567	0.28397	0	1	0	0	-0.22	0.08238	-0.10084	0.30239	0.11916	-0.18322
17	87610400	87610406	_AhrArnt_MA0006.1	7.39881	+	17	87608872	87611928	Interval_37133	0	+	0.18137	0.11397	0.14231	0.12852	0	0	0	0	0.53205	0.28409	0.39944	-0.24796	-0.13261	0.11535
17	87611337	87611343	_AhrArnt_MA0006.1	7.39881	-	17	87608872	87611928	Interval_37133	0	+	0.33972	0.30138	0.39565	0.43348	1	1	1	1	0.15478	-0.19963	-0.32052	-0.35441	-0.4753	-0.12089
17	88421669	88421675	_AhrArnt_MA0006.1	7.39881	-	17	88420994	88422135	Interval_37164	0	+	0.03579	0.11601	0.16519	0.01321	0	0	0	0	-1.07019	-1.47192	0.53438	-0.40173	1.60457	2.0063
17	88597098	88597104	_AhrArnt_MA0006.1	7.39881	+	17	88596945	88599477	Interval_37177	0	+	0.15946	0.1733	0.27648	0.18684	0	0	0	0	-0.09814	-0.67371	-0.18809	-0.57557	-0.08995	0.48562
17	88627424	88627430	_AhrArnt_MA0006.1	7.39881	+	17	88626397	88627826	Interval_37181	0	+	0.66376	0.74015	0.93986	0.65254	1	1	1	1	-0.14924	-0.47914	0.02328	-0.3299	0.17252	0.50242
17	93200963	93200969	_AhrArnt_MA0006.1	7.39881	+	17	93199846	93203856	Interval_37217	0	+	0.24855	0.20346	0.17658	0.26674	0	0	0	0	0.2478	0.4187	-0.08905	0.1709	-0.33684	-0.50775
17	93202321	93202327	_AhrArnt_MA0006.1	7.39881	+	17	93199846	93203856	Interval_37217	0	+	1.13621	1.13016	0.71256	1.10935	1	1	1	1	0.00746	0.64624	0.03341	0.63878	0.02595	-0.61283
17	93203326	93203332	_AhrArnt_MA0006.1	7.39881	+	17	93199846	93203856	Interval_37217	0	+	0.64328	0.346	0.28133	0.5027	1	1	0	1	0.82853	1.09523	0.33388	0.2667	-0.49464	-0.76134
18	3005264	3005270	_AhrArnt_MA0006.1	7.39881	-	18	3004560	3005519	Interval_37247	0	+	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
18	3383937	3383943	_AhrArnt_MA0006.1	7.39881	+	18	3382692	3384009	Interval_37260	0	+	0.07658	0.09051	0.08285	0.06215	0	0	0	0	-0.16669	-0.07742	0.19574	0.08927	0.36242	0.27315
18	3963789	3963795	_AhrArnt_MA0006.1	7.39881	+	18	3963493	3965044	Interval_37281	0	+	0.34684	0.08353	0.07243	0.42526	1	0	0	1	1.66983	1.80903	-0.2681	0.13919	-1.93793	-2.07713
18	4013298	4013304	_AhrArnt_MA0006.1	7.39881	-	18	4012489	4013573	Interval_37284	0	+	0.03261	0.02162	0.04226	0.04503	0	0	0	0	0.2473	-0.1869	-0.23637	-0.4342	-0.48366	-0.04946
18	4353051	4353057	_AhrArnt_MA0006.1	7.39881	+	18	4352743	4354794	Interval_37299	0	+	1.71328	1.58493	1.91665	1.93443	1	1	1	1	0.10986	-0.15857	-0.17164	-0.26844	-0.28151	-0.01307
18	4921838	4921844	_AhrArnt_MA0006.1	7.39881	+	18	4919693	4922951	Interval_37315	0	+	0.29494	0.20801	0.19956	0.25572	0	0	0	0	0.43784	0.48844	0.18131	0.0506	-0.25653	-0.30713
18	5046882	5046888	_AhrArnt_MA0006.1	7.39881	+	18	5045744	5047200	Interval_37329	0	+	0.22783	0.06994	0.11042	0.21254	0	0	0	0	1.30701	0.84446	0.08574	-0.46255	-1.22127	-0.75871
18	5205469	5205475	_AhrArnt_MA0006.1	7.39881	-	18	5205371	5206044	Interval_37335	0	+	0.06266	0.21029	0.1436	0.10939	0	0	0	0	-1.30977	-0.8567	-0.55401	0.45307	0.75576	0.30269
18	5591520	5591526	_AhrArnt_MA0006.1	7.39881	+	18	5591206	5592147	Interval_37343	0	+	0.04177	0.08859	0.07967	0.04968	0	0	0	0	-0.67194	-0.56579	-0.13779	0.10615	0.53415	0.428
18	6121013	6121019	_AhrArnt_MA0006.1	7.39881	+	18	6119402	6121123	Interval_37354	0	+	0.15216	0.13663	0.12923	0.14032	0	0	0	0	0.12348	0.18626	0.09317	0.06278	-0.03031	-0.09309
18	6758364	6758370	_AhrArnt_MA0006.1	7.39881	-	18	6757764	6758469	Interval_37382	0	+	0.04195	0.09396	0.14907	0.03101	0	0	0	0	-0.72898	-1.23519	0.21473	-0.50621	0.94372	1.44993
18	7613779	7613785	_AhrArnt_MA0006.1	7.39881	+	18	7613630	7614999	Interval_37397	0	+	0.17841	0.07126	0.07057	0.21127	0	0	0	0	0.99155	1.00076	-0.20469	0.00921	-1.19624	-1.20545
18	10290180	10290186	_AhrArnt_MA0006.1	7.39881	+	18	10289867	10290942	Interval_37436	0	+	0.05646	0.0567	0.05925	0.05411	0	0	0	0	-0.00369	-0.04237	0.03668	-0.03867	0.04037	0.07905
18	10610290	10610296	_AhrArnt_MA0006.1	7.39881	-	18	10609226	10610693	Interval_37446	0	+	1.06341	0.97124	0.96638	1.20683	1	1	1	1	0.12618	0.13315	-0.17672	0.00697	-0.30291	-0.30988
18	10866841	10866847	_AhrArnt_MA0006.1	7.39881	-	18	10866309	10867051	Interval_37458	0	+	0.04068	0.12735	0.11112	0.06655	0	0	0	0	-1.07963	-0.92977	-0.41399	0.14985	0.66564	0.51578
18	11059083	11059089	_AhrArnt_MA0006.1	7.39881	+	18	11058915	11059188	Interval_37476	0	+	0.12647	0.08565	0.09401	0.11842	0	0	0	0	0.41402	0.31901	0.07278	-0.09501	-0.34124	-0.24623
18	11088421	11088427	_AhrArnt_MA0006.1	7.39881	-	18	11088098	11088843	Interval_37482	0	+	0.01905	0.08291	0.05129	0.01511	0	0	0	0	-1.09503	-0.65407	0.10485	0.44096	1.19988	0.75892
18	11119119	11119125	_AhrArnt_MA0006.1	7.39881	-	18	11118856	11119571	Interval_37486	0	+	0.21544	0.1903	0.29776	0.08968	0	0	0	0	0.15124	-0.40697	0.99387	-0.55821	0.84262	1.40083
18	11209951	11209957	_AhrArnt_MA0006.1	7.39881	+	18	11209060	11210398	Interval_37490	0	+	0.08962	0.08325	0.06604	0.04433	0	0	0	0	0.07437	0.29689	0.63766	0.22252	0.56328	0.34076
18	11221575	11221581	_AhrArnt_MA0006.1	7.39881	-	18	11221505	11222266	Interval_37493	0	+	0.03464	0.08724	0.21743	0.02184	0	0	0	0	-0.79296	-1.82617	0.28329	-1.03321	1.07625	2.10946
18	11741488	11741494	_AhrArnt_MA0006.1	7.39881	+	18	11740362	11741947	Interval_37521	0	+	0.8024	0.45962	0.41526	0.69979	1	1	1	1	0.75703	0.89198	0.18807	0.13495	-0.56896	-0.70391
18	11796463	11796469	_AhrArnt_MA0006.1	7.39881	-	18	11796213	11797356	Interval_37526	0	+	0.04693	0.06037	0.0719	0.0368	0	0	0	0	-0.21392	-0.37513	0.1852	-0.16121	0.39912	0.56033
18	11813441	11813447	_AhrArnt_MA0006.1	7.39881	+	18	11811955	11813683	Interval_37527	0	+	1.36503	0.91494	1.42813	1.2261	1	1	1	1	0.5585	-0.0635	0.15053	-0.622	-0.40797	0.21404
18	11916589	11916595	_AhrArnt_MA0006.1	7.39881	-	18	11915214	11916673	Interval_37538	0	+	0.04223	0.05504	0.08833	0.03547	0	0	0	0	-0.21582	-0.66057	0.1284	-0.44475	0.34422	0.78897
18	12134378	12134384	_AhrArnt_MA0006.1	7.39881	+	18	12134148	12134411	Interval_37550	0	+	0.0261	0.05427	0.08835	0.01718	0	0	0	0	-0.5314	-0.98848	0.21929	-0.45708	0.75069	1.20777
18	12188346	12188352	_AhrArnt_MA0006.1	7.39881	+	18	12188303	12189141	Interval_37553	0	+	0.0288	0.0363	0.09005	0.02416	0	0	0	0	-0.15538	-0.94759	0.10524	-0.79221	0.26062	1.05283
18	12273421	12273427	_AhrArnt_MA0006.1	7.39881	+	18	12273145	12275500	Interval_37561	0	+	0.06455	0.15562	0.18124	0.1158	0	0	0	0	-0.92252	-1.10254	-0.58871	-0.18002	0.33381	0.51383
18	12273994	12274000	_AhrArnt_MA0006.1	7.39881	+	18	12273145	12275500	Interval_37561	0	+	0.07441	0.13911	0.08966	0.13296	0	0	0	0	-0.65986	-0.18484	-0.60862	0.47502	0.05124	-0.42378
18	12274156	12274162	_AhrArnt_MA0006.1	7.39881	+	18	12273145	12275500	Interval_37561	0	+	0.25013	0.35314	0.34968	0.37659	0	1	1	1	-0.44208	-0.42923	-0.52626	0.01285	-0.08418	-0.09702
18	12274500	12274506	_AhrArnt_MA0006.1	7.39881	-	18	12273145	12275500	Interval_37561	0	+	0.29773	0.33962	0.42182	0.55795	0	1	1	1	-0.17004	-0.45475	-0.82948	-0.28471	-0.65944	-0.37473
18	12503693	12503699	_AhrArnt_MA0006.1	7.39881	-	18	12502995	12504664	Interval_37572	0	+	0.28106	0.25014	0.17683	0.20079	0	0	0	0	0.14747	0.57249	0.41937	0.42502	0.2719	-0.15312
18	12504193	12504199	_AhrArnt_MA0006.1	7.39881	-	18	12502995	12504664	Interval_37572	0	+	1.74163	1.18151	1.28086	1.69425	1	1	1	1	0.54559	0.43253	0.03895	-0.11307	-0.50664	-0.39358
18	12504209	12504215	_AhrArnt_MA0006.1	7.39881	-	18	12502995	12504664	Interval_37572	0	+	1.27366	0.96341	0.94694	1.26297	1	1	1	1	0.38965	0.41359	0.01181	0.02395	-0.37784	-0.40178
18	13388661	13388667	_AhrArnt_MA0006.1	7.39881	-	18	13388643	13389186	Interval_37587	0	+	0.0531	0.10393	0.15495	0.0182	0	0	0	0	-0.64448	-1.08981	0.70528	-0.44533	1.34976	1.79509
18	15026149	15026155	_AhrArnt_MA0006.1	7.39881	-	18	15025462	15026309	Interval_37608	0	+	0.03623	0.03998	0.08373	0.03902	0	0	0	0	-0.0719	-0.72007	-0.05383	-0.64817	0.01807	0.66624
18	15404664	15404670	_AhrArnt_MA0006.1	7.39881	-	18	15400921	15405450	Interval_37618	0	+	0.20006	0.09813	0.12176	0.12372	0	0	0	0	0.81019	0.57794	0.56025	-0.23225	-0.24994	-0.01768
18	15425988	15425994	_AhrArnt_MA0006.1	7.39881	+	18	15425527	15428050	Interval_37621	0	+	0.56302	0.36506	0.34296	0.43396	1	1	1	1	0.57741	0.65895	0.3493	0.08153	-0.22811	-0.30964
18	15427775	15427781	_AhrArnt_MA0006.1	7.39881	+	18	15425527	15428050	Interval_37621	0	+	0.258	0.36496	0.26762	0.20282	0	1	0	0	-0.44613	-0.04627	0.29859	0.39986	0.74472	0.34486
18	18476513	18476519	_AhrArnt_MA0006.1	7.39881	-	18	18476466	18477370	Interval_37639	0	+	0.01284	0.05521	0.10812	0.01482	0	0	0	0	-0.88555	-1.53891	-0.05603	-0.65336	0.82951	1.48287
18	20488828	20488834	_AhrArnt_MA0006.1	7.39881	-	18	20488018	20490326	Interval_37678	0	+	0.68312	0.23526	0.25917	0.58251	1	0	0	1	1.40274	1.28136	0.21706	-0.12137	-1.18568	-1.0643
18	20553682	20553688	_AhrArnt_MA0006.1	7.39881	-	18	20552784	20555285	Interval_37685	0	+	0.30071	0.17208	0.16286	0.43592	1	0	0	1	0.69132	0.75634	-0.48562	0.06502	-1.17694	-1.24196
18	20553688	20553694	_AhrArnt_MA0006.1	7.39881	-	18	20552784	20555285	Interval_37685	0	+	0.28876	0.17208	0.16286	0.43592	0	0	0	1	0.63937	0.70438	-0.53757	0.06502	-1.17694	-1.24196
18	20727162	20727168	_AhrArnt_MA0006.1	7.39881	-	18	20727143	20728053	Interval_37717	0	+	0.02962	0.0566	0.07399	0.03187	0	0	0	0	-0.48958	-0.73505	-0.04781	-0.24547	0.44177	0.68724
18	20735014	20735020	_AhrArnt_MA0006.1	7.39881	-	18	20733725	20735959	Interval_37718	0	+	0.04061	0.05918	0.09175	0.03402	0	0	0	0	-0.30893	-0.72911	0.12775	-0.42017	0.43668	0.85685
18	20777022	20777028	_AhrArnt_MA0006.1	7.39881	-	18	20776703	20777601	Interval_37726	0	+	0.64904	0.27832	0.19254	0.87437	1	0	0	1	1.12109	1.57889	-0.40966	0.4578	-1.53075	-1.98856
18	20811414	20811420	_AhrArnt_MA0006.1	7.39881	+	18	20811279	20812699	Interval_37729	0	+	0.20492	0.37268	0.23937	0.25072	0	1	0	0	-0.75959	-0.19195	-0.24999	0.56763	0.5096	-0.05803
18	20812355	20812361	_AhrArnt_MA0006.1	7.39881	-	18	20811279	20812699	Interval_37729	0	+	1.15885	2.08232	1.70275	2.13054	1	1	1	1	-0.82548	-0.54078	-0.85794	0.2847	-0.03245	-0.31715
18	20812683	20812689	_AhrArnt_MA0006.1	7.39881	+	18	20811279	20812699	Interval_37729	0	+	0.08792	0.13925	0.13313	0.12327	0	0	0	0	-0.49609	-0.44515	-0.3591	0.05094	0.13699	0.08605
18	20920475	20920481	_AhrArnt_MA0006.1	7.39881	+	18	20920417	20921714	Interval_37735	0	+	0.02448	0.05936	0.05359	0.03667	0	0	0	0	-0.64699	-0.55806	-0.26035	0.08893	0.38664	0.2977
18	20946121	20946127	_AhrArnt_MA0006.1	7.39881	-	18	20945002	20946907	Interval_37739	0	+	0.20252	0.10545	0.09692	0.14053	0	0	0	0	0.74905	0.83803	0.43175	0.08898	-0.31729	-0.40628
18	20953253	20953259	_AhrArnt_MA0006.1	7.39881	-	18	20953230	20954296	Interval_37740	0	+	0.35978	0.15519	0.15977	0.32328	1	0	0	1	1.0452	1.01125	0.13916	-0.03395	-0.90604	-0.87209
18	20956727	20956733	_AhrArnt_MA0006.1	7.39881	+	18	20956540	20957136	Interval_37741	0	+	0.75203	0.45586	0.3503	0.76059	1	1	1	1	0.67873	1.02633	-0.01556	0.3476	-0.69429	-1.0419
18	20971346	20971352	_AhrArnt_MA0006.1	7.39881	-	18	20969739	20971707	Interval_37744	0	+	0.3267	0.14735	0.13795	0.65466	1	0	0	1	0.9797	1.05514	-0.92702	0.07544	-1.90672	-1.98216
18	21084818	21084824	_AhrArnt_MA0006.1	7.39881	+	18	21083875	21085219	Interval_37752	0	+	0.16171	0.08432	0.14968	0.13774	0	0	0	0	0.71112	0.09002	0.1853	-0.6211	-0.52583	0.09528
18	23041532	23041538	_AhrArnt_MA0006.1	7.39881	+	18	23041295	23041872	Interval_37785	0	+	0.06494	0.10856	0.11381	0.0588	0	0	0	0	-0.51323	-0.5643	0.08948	-0.05106	0.60271	0.65378
18	23834424	23834430	_AhrArnt_MA0006.1	7.39881	+	18	23834039	23834924	Interval_37801	0	+	0.33947	0.48648	0.41876	0.32158	1	1	1	1	-0.47543	-0.27564	0.07021	0.1998	0.54564	0.34585
18	23839321	23839327	_AhrArnt_MA0006.1	7.39881	+	18	23838541	23839744	Interval_37803	0	+	0.04168	0.04591	0.05098	0.04659	0	0	0	0	-0.0754	-0.16088	-0.08717	-0.08547	-0.01176	0.07371
18	23874678	23874684	_AhrArnt_MA0006.1	7.39881	+	18	23874230	23876557	Interval_37805	0	+	0.0489	0.11314	0.12546	0.05001	0	0	0	0	-0.80446	-0.91812	-0.01849	-0.11366	0.78597	0.89963
18	23954862	23954868	_AhrArnt_MA0006.1	7.39881	+	18	23954110	23955283	Interval_37809	0	+	0.8068	0.67532	0.7146	0.85482	1	1	1	1	0.24433	0.1669	-0.07984	-0.07742	-0.32416	-0.24674
18	24021313	24021319	_AhrArnt_MA0006.1	7.39881	-	18	24019698	24021519	Interval_37813	0	+	0.15897	0.15439	0.11537	0.17736	0	0	0	0	0.03409	0.36273	-0.1293	0.32864	-0.16339	-0.49203
18	25558541	25558547	_AhrArnt_MA0006.1	7.39881	+	18	25557813	25558694	Interval_37864	0	+	0.01219	0.04764	0.04898	0.02855	0	0	0	0	-0.78106	-0.80368	-0.41309	-0.02262	0.36797	0.39059
18	26014987	26014993	_AhrArnt_MA0006.1	7.39881	-	18	26014979	26015958	Interval_37874	0	+	0.00866	0.02671	0.05744	0.02363	0	0	0	0	-0.47919	-1.04592	-0.40789	-0.56673	0.07131	0.63804
18	30482642	30482648	_AhrArnt_MA0006.1	7.39881	+	18	30482327	30482806	Interval_37886	0	+	0.46087	0.18486	0.19713	0.43954	1	0	0	1	1.16556	1.08795	0.06315	-0.07761	-1.10241	-1.0248
18	30670402	30670408	_AhrArnt_MA0006.1	7.39881	+	18	30669605	30670474	Interval_37895	0	+	0.04565	0.04459	0.07872	0.03913	0	0	0	0	0.01859	-0.48477	0.11832	-0.50336	0.09973	0.60309
18	31759717	31759723	_AhrArnt_MA0006.1	7.39881	+	18	31759150	31761117	Interval_37907	0	+	1.28525	1.51637	1.49488	1.26217	1	1	1	1	-0.23238	-0.21228	0.0254	0.0201	0.25778	0.23769
18	32055321	32055327	_AhrArnt_MA0006.1	7.39881	-	18	32054141	32056144	Interval_37927	0	+	0.4998	0.25041	0.26356	0.4762	1	0	0	1	0.90091	0.8364	0.06484	-0.06451	-0.83607	-0.77156
18	32281489	32281495	_AhrArnt_MA0006.1	7.39881	+	18	32280210	32281657	Interval_37946	0	+	0.03234	0.03789	0.07011	0.0251	0	0	0	0	-0.11084	-0.62619	0.15872	-0.51534	0.26956	0.78491
18	32335688	32335694	_AhrArnt_MA0006.1	7.39881	+	18	32335581	32336201	Interval_37948	0	+	0.09799	0.09199	0.10515	0.15858	0	0	0	0	0.06552	-0.07448	-0.53439	-0.13999	-0.59991	-0.45991
18	32376596	32376602	_AhrArnt_MA0006.1	7.39881	-	18	32376424	32378077	Interval_37952	0	+	0.20151	0.16063	0.25282	0.24135	0	0	0	0	0.27105	-0.28094	-0.22272	-0.55199	-0.49377	0.05823
18	32376843	32376849	_AhrArnt_MA0006.1	7.39881	-	18	32376424	32378077	Interval_37952	0	+	0.53317	0.42314	0.29094	0.51635	1	1	0	1	0.30922	0.79767	0.04319	0.48844	-0.26604	-0.75448
18	32407465	32407471	_AhrArnt_MA0006.1	7.39881	-	18	32406870	32408017	Interval_37955	0	+	0.19991	0.46086	0.48667	0.19885	0	1	1	0	-1.0709	-1.1438	0.00647	-0.0729	1.07737	1.15026
18	32416255	32416261	_AhrArnt_MA0006.1	7.39881	+	18	32414601	32416507	Interval_37956	0	+	0.09695	0.11379	0.09463	0.09886	0	0	0	0	-0.17066	0.02518	-0.0204	0.19584	0.15026	-0.04558
18	32644942	32644948	_AhrArnt_MA0006.1	7.39881	+	18	32644428	32644984	Interval_37965	0	+	0.01895	0.05096	0.04975	0.04124	0	0	0	0	-0.65125	-0.6313	-0.48262	0.01995	0.16862	0.14868
18	32837344	32837350	_AhrArnt_MA0006.1	7.39881	-	18	32836856	32838262	Interval_37971	0	+	0.93395	0.89274	0.93348	1.05497	1	1	1	1	0.06256	0.0007	-0.16944	-0.06186	-0.232	-0.17014
18	32837528	32837534	_AhrArnt_MA0006.1	7.39881	+	18	32836856	32838262	Interval_37971	0	+	0.48498	0.41276	0.38331	0.49766	1	1	1	1	0.21477	0.31244	-0.03462	0.09767	-0.24939	-0.34705
18	32980859	32980865	_AhrArnt_MA0006.1	7.39881	+	18	32980161	32981075	Interval_37976	0	+	0.1606	0.41401	0.23304	0.13199	0	1	0	0	-1.18994	-0.45028	0.22545	0.73965	1.41539	0.67574
18	33321498	33321504	_AhrArnt_MA0006.1	7.39881	+	18	33321198	33321673	Interval_37988	0	+	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
18	33378467	33378473	_AhrArnt_MA0006.1	7.39881	-	18	33377828	33378774	Interval_37990	0	+	0.64198	0.42059	0.55323	0.55626	1	1	1	1	0.56915	0.20204	0.19466	-0.36711	-0.3745	-0.00739
18	33667389	33667395	_AhrArnt_MA0006.1	7.39881	+	18	33667089	33667548	Interval_37996	0	+	0.13532	0.08998	0.10378	0.17606	0	0	0	0	0.44002	0.29135	-0.30592	-0.14867	-0.74594	-0.59727
18	33862164	33862170	_AhrArnt_MA0006.1	7.39881	+	18	33861799	33862903	Interval_38009	0	+	0.41757	0.25712	0.24344	0.42271	1	0	0	1	0.62783	0.6965	-0.01622	0.06868	-0.64404	-0.71272
18	33862552	33862558	_AhrArnt_MA0006.1	7.39881	-	18	33861799	33862903	Interval_38009	0	+	0.05994	0.10917	0.11762	0.07142	0	0	0	0	-0.5917	-0.6727	-0.16122	-0.081	0.43048	0.51148
18	34732107	34732113	_AhrArnt_MA0006.1	7.39881	-	18	34732071	34733057	Interval_38047	0	+	0.0302	0.04023	0.08038	0.01089	0	0	0	0	-0.20027	-0.80322	0.48739	-0.60296	0.68765	1.29061
18	34792622	34792628	_AhrArnt_MA0006.1	7.39881	-	18	34791884	34795087	Interval_38055	0	+	0.02563	0.08254	0.06482	0.03469	0	0	0	0	-0.93086	-0.69971	-0.19446	0.23114	0.73639	0.50525
18	35159224	35159230	_AhrArnt_MA0006.1	7.39881	+	18	35156895	35160146	Interval_38096	0	+	0.01972	0.03723	0.05982	0.02029	0	0	0	0	-0.38721	-0.76981	-0.01439	-0.3826	0.37282	0.75542
18	35197364	35197370	_AhrArnt_MA0006.1	7.39881	+	18	35196980	35197516	Interval_38104	0	+	0.13744	0.04552	0.07856	0.12034	0	0	0	0	1.07848	0.59343	0.14871	-0.48505	-0.92977	-0.44473
18	35258353	35258359	_AhrArnt_MA0006.1	7.39881	+	18	35256835	35258827	Interval_38112	0	+	0.02613	0.06802	0.06633	0.02611	0	0	0	0	-0.73284	-0.70948	0.00046	0.02337	0.7333	0.70993
